Name;Resolver ciclic error 2;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\Resolver Ciclic Error2.csv;
Starttime of export;132900081483250000;Tuesday, February 22, 2022;13:55:48.325
Endtime of export;132900081936650000;Tuesday, February 22, 2022;13:56:33.665


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132900081536150000;0;0;-0.071246416173482957
132900081536250000;0;0;-0.070923890307330067
132900081536350000;0;0;-0.0708546403548808
132900081536450000;0;0;-0.071796882529578512
132900081536550000;0;0;-0.071906983170883412
132900081536650000;0;0;-0.071038417373713372
132900081536750000;0;0;-0.071472154840523869
132900081536850000;0;0;-0.072031103229515239
132900081536950000;0;0;-0.071725469027249689
132900081537050000;0;0;-0.0721349632669503
132900081537150000;0;0;-0.072052238674218075
132900081537250000;0;0;-0.071848662879529748
132900081537350000;0;0;-0.071034359012693962
132900081537450000;0;0;-0.070281160099795514
132900081537550000;0;0;-0.069959492833656961
132900081537650000;0;0;-0.06969360392762794
132900081537750000;0;0;-0.070654739621501039
132900081537850000;0;0;-0.0704703020004642
132900081537950000;0;0;-0.069912106295638959
132900081538050000;0;0;-0.070552526738703117
132900081538150000;0;0;-0.070577868334510921
132900081538250000;0;0;-0.071415933231825157
132900081538350000;0;0;-0.0708046829149777
132900081538450000;0;0;-0.071442598541386446
132900081538550000;0;0;-0.071887148573474557
132900081538650000;0;0;-0.071850891439743034
132900081538750000;0;0;-0.071596876999070344
132900081538850000;0;0;-0.071053590734642832
132900081538950000;0;0;-0.07154668673391143
132900081539050000;0;0;-0.072354663815868359
132900081539150000;0;0;-0.071702217594155529
132900081539250000;0;0;-0.071861169644626813
132900081539350000;0;0;-0.071011483577768042
132900081539450000;0;0;-0.072061113695219808
132900081539550000;0;0;-0.071401601568329115
132900081539650000;0;0;-0.071133348025571128
132900081539750000;0;0;-0.070713455743683651
132900081539850000;0;0;-0.070884707468132732
132900081539950000;0;0;-0.07055807586701511
132900081540050000;0;0;-0.072112969778682839
132900081540150000;0;0;-0.071844142985664328
132900081540250000;0;0;-0.071586244581940808
132900081540350000;0;0;-0.071909423422288635
132900081540450000;0;0;-0.0723570267131897
132900081540550000;0;0;-0.0717902975147399
132900081540650000;0;0;-0.070815858394630019
132900081540750000;0;0;-0.071636108499169057
132900081540850000;0;0;-0.071406887215805459
132900081540950000;0;0;-0.071510603439186818
132900081541050000;0;0;-0.072527691543060976
132900081541150000;0;0;-0.071792763282220173
132900081541250000;0;0;-0.071481855220773688
132900081541350000;0;0;-0.070928445026636838
132900081541450000;0;0;-0.072530591476339654
132900081541550000;0;0;-0.072720639925636876
132900081541650000;0;0;-0.071906200185898356
132900081541750000;0;0;-0.071306091141168232
132900081541850000;0;0;-0.07148341540814393
132900081541950000;0;0;-0.07140922781068175
132900081542050000;0;0;-0.072150512267010469
132900081542150000;0;0;-0.071545170658458584
132900081542250000;0;0;-0.070787955841144543
132900081542350000;0;0;-0.070977258219126815
132900081542450000;0;0;-0.070889131974808284
132900081542550000;0;0;-0.071015912321222091
132900081542650000;0;0;-0.070445282147002769
132900081542750000;0;0;-0.07026273510970163
132900081542850000;0;0;-0.070660168845086663
132900081542950000;0;0;-0.070821313704926434
132900081543050000;0;0;-0.070132401907391922
132900081543150000;0;0;-0.070453995140360812
132900081543250000;0;0;-0.070592025276831366
132900081543350000;0;0;-0.0697846747757355
132900081543450000;0;0;-0.070281025220888971
132900081543550000;0;0;-0.070249593617709771
132900081543650000;0;0;-0.070632094730514572
132900081543750000;0;0;-0.071228242922285
132900081543850000;0;0;-0.070522733255130615
132900081543950000;0;0;-0.070275570007967372
132900081544050000;0;0;-0.070739501248794634
132900081544150000;0;0;-0.071272657165661432
132900081544250000;0;0;-0.070972528252698938
132900081544350000;0;0;-0.071283368317206219
132900081544450000;0;0;-0.0715505963596597
132900081544550000;0;0;-0.07097120038790132
132900081544650000;0;0;-0.071981349370517617
132900081544750000;0;0;-0.071768879969818136
132900081544850000;0;0;-0.072013758201560057
132900081544950000;0;0;-0.072445929525373653
132900081545050000;0;0;-0.072642487604413011
132900081545150000;0;0;-0.072614839938186862
132900081545250000;0;0;-0.07179592290991868
132900081545350000;0;0;-0.071119763070687819
132900081545450000;0;0;-0.071028180229361859
132900081545550000;0;0;-0.071304232122135089
132900081545650000;0;0;-0.071075828328926435
132900081545750000;0;0;-0.0715731244452511
132900081545850000;0;0;-0.070908743517630241
132900081545950000;0;0;-0.070837652171256246
132900081546050000;0;0;-0.07057791490496676
132900081546150000;0;0;-0.069536495601280363
132900081546250000;0;0;-0.06997870143891835
132900081546350000;0;0;-0.071153515551858088
132900081546450000;0;0;-0.071666661185626951
132900081546550000;0;0;-0.071785613914867416
132900081546650000;0;0;-0.071806760937717179
132900081546750000;0;0;-0.072385541001453488
132900081546850000;0;0;-0.072316823957418522
132900081546950000;0;0;-0.0722198115336729
132900081547050000;0;0;-0.071506379679053725
132900081547150000;0;0;-0.07084027914952
132900081547250000;0;0;-0.0711838601087922
132900081547350000;0;0;-0.07041261766899834
132900081547450000;0;0;-0.071005145691823715
132900081547550000;0;0;-0.07092471566586378
132900081547650000;0;0;-0.070958625676625725
132900081547750000;0;0;-0.071821158533282817
132900081547850000;0;0;-0.0721210603202897
132900081547950000;0;0;-0.071066809771928779
132900081548050000;0;0;-0.070735156763611723
132900081548150000;0;0;-0.0705953478964404
132900081548250000;0;0;-0.070206038392698331
132900081548350000;0;0;-0.0704256593589783
132900081548450000;0;0;-0.070106842882170187
132900081548550000;0;0;-0.070214973673603465
132900081548650000;0;0;-0.070479376078535369
132900081548750000;0;0;-0.070870355320453035
132900081548850000;0;0;-0.070578545861363362
132900081548950000;0;0;-0.069930045181030659
132900081549050000;0;0;-0.071202348777552618
132900081549150000;0;0;-0.070433113713462531
132900081549250000;0;0;-0.070910985373617536
132900081549350000;0;0;-0.0717537111187367
132900081549450000;0;0;-0.072208342619207916
132900081549550000;0;0;-0.072371489048026913
132900081549650000;0;0;-0.072756877684652471
132900081549750000;0;0;-0.071662044624658791
132900081549850000;0;0;-0.072051233705266948
132900081549950000;0;0;-0.0724550431312402
132900081550050000;0;0;-0.071978203732063692
132900081550150000;0;0;-0.071683430759038921
132900081550250000;0;0;-0.071686998954708328
132900081550350000;0;0;-0.07068281334381174
132900081550450000;0;0;-0.0702581461774762
132900081550550000;0;0;-0.07191058825469028
132900081550650000;0;0;-0.072315237784997488
132900081550750000;0;0;-0.072289519450263753
132900081550850000;0;0;-0.07247331289474121
132900081550950000;0;0;-0.071786974277688056
132900081551050000;0;0;-0.071099933327351345
132900081551150000;0;0;-0.072126896802799087
132900081551250000;0;0;-0.07181127683083896
132900081551350000;0;0;-0.0724212890089848
132900081551450000;0;0;-0.071169993452349312
132900081551550000;0;0;-0.070587785600107048
132900081551650000;0;0;-0.07150347423415368
132900081551750000;0;0;-0.072209679002654029
132900081551850000;0;0;-0.072016362161109237
132900081551950000;0;0;-0.070915806579108037
132900081552050000;0;0;-0.070590743773815356
132900081552150000;0;0;-0.07071382911734117
132900081552250000;0;0;-0.071626094662163617
132900081552350000;0;0;-0.071696440669623468
132900081552450000;0;0;-0.071308220000570216
132900081552550000;0;0;-0.071154457708452912
132900081552650000;0;0;-0.072400608469465125
132900081552750000;0;0;-0.072050868796338152
132900081552850000;0;0;-0.071452365809314411
132900081552950000;0;0;-0.0712364082961639
132900081553050000;0;0;-0.0707952263985971
132900081553150000;0;0;-0.070781462109415
132900081553250000;0;0;-0.071516669209560624
132900081553350000;0;0;-0.071627805795304464
132900081553450000;0;0;-0.0709149530999974
132900081553550000;0;0;-0.071515876343310317
132900081553650000;0;0;-0.070578998634377235
132900081553750000;0;0;-0.070037226728904889
132900081553850000;0;0;-0.069762466165422282
132900081553950000;0;0;-0.069485771149646283
132900081554050000;0;0;-0.069718544837891486
132900081554150000;0;0;-0.07057219523166823
132900081554250000;0;0;-0.07130035224826671
132900081554350000;0;0;-0.070659876428705332
132900081554450000;0;0;-0.070694196201383078
132900081554550000;0;0;-0.071697249613838387
132900081554650000;0;0;-0.072090170540666437
132900081554750000;0;0;-0.072952763625056316
132900081554850000;0;0;-0.072616575340538
132900081554950000;0;0;-0.072381186395778813
132900081555050000;0;0;-0.072278216520380814
132900081555150000;0;0;-0.072475010150359162
132900081555250000;0;0;-0.072706831747616066
132900081555350000;0;0;-0.071966787176851649
132900081555450000;0;0;-0.0711749245785984
132900081555550000;0;0;-0.071383876227368956
132900081555650000;0;0;-0.071437364337237116
132900081555750000;0;0;-0.0718152441484705
132900081555850000;0;0;-0.071702638372873564
132900081555950000;0;0;-0.072373556101482689
132900081556050000;0;0;-0.072832946143617849
132900081556150000;0;0;-0.072593111606005692
132900081556250000;0;0;-0.071631061342545335
132900081556350000;0;0;-0.0711245780656386
132900081556450000;0;0;-0.07146618354182574
132900081556550000;0;0;-0.0713267497737615
132900081556650000;0;0;-0.071464297953782119
132900081556750000;0;0;-0.071230578273978384
132900081556850000;0;0;-0.070474745641343831
132900081556950000;0;0;-0.07115662123406867
132900081557050000;0;0;-0.0705710446384327
132900081557150000;0;0;-0.070984912797461733
132900081557250000;0;0;-0.0722761361528049
132900081557350000;0;0;-0.07252521045233444
132900081557450000;0;0;-0.071906076318933365
132900081557550000;0;0;-0.071950576626703233
132900081557650000;0;0;-0.07261162242455392
132900081557750000;0;0;-0.0733885902752372
132900081557850000;0;0;-0.073523153323831081
132900081557950000;0;0;-0.072600876789760849
132900081558050000;0;0;-0.072450875226111322
132900081558150000;0;0;-0.070724166118366641
132900081558250000;0;0;-0.070638507036227927
132900081558350000;0;0;-0.071144313464326037
132900081558450000;0;0;-0.0710919019052072
132900081558550000;0;0;-0.071102496879160731
132900081558650000;0;0;-0.071003714211024624
132900081558750000;0;0;-0.072012439812746923
132900081558850000;0;0;-0.071191942880296288
132900081558950000;0;0;-0.071991461232431928
132900081559050000;0;0;-0.071533029294847131
132900081559150000;0;0;-0.0718353860702636
132900081559250000;0;0;-0.07253302045101219
132900081559350000;0;0;-0.071135413759001176
132900081559450000;0;0;-0.07180934874106229
132900081559550000;0;0;-0.0712950277729822
132900081559650000;0;0;-0.070977850817663515
132900081559750000;0;0;-0.071442116034247619
132900081559850000;0;0;-0.070908136363598218
132900081559950000;0;0;-0.071916846177189908
132900081560050000;0;0;-0.072016170051968031
132900081560150000;0;0;-0.0717822408352953
132900081560250000;0;0;-0.072281510845540034
132900081560350000;0;0;-0.07101881794490765
132900081560450000;0;0;-0.072156175841222539
132900081560550000;0;0;-0.073045406343405422
132900081560650000;0;0;-0.071741772846328017
132900081560750000;0;0;-0.07212958260542314
132900081560850000;0;0;-0.071349809257907668
132900081560950000;0;0;-0.070159655720722219
132900081561050000;0;0;-0.070968815731288673
132900081561150000;0;0;-0.070584026671082378
132900081561250000;0;0;-0.070763482726674584
132900081561350000;0;0;-0.071036025709811532
132900081561450000;0;0;-0.071020297478147837
132900081561550000;0;0;-0.07208376742065721
132900081561650000;0;0;-0.071079955997920927
132900081561750000;0;0;-0.071413118258096139
132900081561850000;0;0;-0.070743731272612881
132900081561950000;0;0;-0.071570241901902129
132900081562050000;0;0;-0.070690361099817828
132900081562150000;0;0;-0.072436415121755832
132900081562250000;0;0;-0.071325478726075
132900081562350000;0;0;-0.071033995403296468
132900081562450000;0;0;-0.070545610953916357
132900081562550000;0;0;-0.070775165886679189
132900081562650000;0;0;-0.070718589393645587
132900081562750000;0;0;-0.071021863300367374
132900081562850000;0;0;-0.0714882239050083
132900081562950000;0;0;-0.071800738569873332
132900081563050000;0;0;-0.072098809080484688
132900081563150000;0;0;-0.072045889638599273
132900081563250000;0;0;-0.071451993505202163
132900081563350000;0;0;-0.071292342990818186
132900081563450000;0;0;-0.072034956727271032
132900081563550000;0;0;-0.071849654346634623
132900081563650000;0;0;-0.073035478409673713
132900081563750000;0;0;-0.072480743095972369
132900081563850000;0;0;-0.0724108649406783
132900081563950000;0;0;-0.071467694593620859
132900081564050000;0;0;-0.071548167518335051
132900081564150000;0;0;-0.072045853664708032
132900081564250000;0;0;-0.07174011824121021
132900081564350000;0;0;-0.072361925346135961
132900081564450000;0;0;-0.071588402480083024
132900081564550000;0;0;-0.071218578420108716
132900081564650000;0;0;-0.071096764410064961
132900081564750000;0;0;-0.07161442081763221
132900081564850000;0;0;-0.071575641400283552
132900081564950000;0;0;-0.071170173066541345
132900081565050000;0;0;-0.070504579833978592
132900081565150000;0;0;-0.070910268482262756
132900081565250000;0;0;-0.07160952206218256
132900081565350000;0;0;-0.07175636612700062
132900081565450000;0;0;-0.072175117000960159
132900081565550000;0;0;-0.070992693578502269
132900081565650000;0;0;-0.07150124117804034
132900081565750000;0;0;-0.0719968494570807
132900081565850000;0;0;-0.071988976082519876
132900081565950000;0;0;-0.072277417739975688
132900081566050000;0;0;-0.0718673868215492
132900081566150000;0;0;-0.071858473863366773
132900081566250000;0;0;-0.0709472209607951
132900081566350000;0;0;-0.070890415276149435
132900081566450000;0;0;-0.070434113538682383
132900081566550000;0;0;-0.070792415857328914
132900081566650000;0;0;-0.0710491458219379
132900081566750000;0;0;-0.072281406946521076
132900081566850000;0;0;-0.071508318673120574
132900081566950000;0;0;-0.071329592119103072
132900081567050000;0;0;-0.071588885177548967
132900081567150000;0;0;-0.0704945154219133
132900081567250000;0;0;-0.0715653564717393
132900081567350000;0;0;-0.071889211192120953
132900081567450000;0;0;-0.07102897667785929
132900081567550000;0;0;-0.071202698239037854
132900081567650000;0;0;-0.0701832145470315
132900081567750000;0;0;-0.070889342871304675
132900081567850000;0;0;-0.070413571640070075
132900081567950000;0;0;-0.070014660170328591
132900081568050000;0;0;-0.0708556862378642
132900081568150000;0;0;-0.071490844979904142
132900081568250000;0;0;-0.07157348445942649
132900081568350000;0;0;-0.071418454834719328
132900081568450000;0;0;-0.071367585343899559
132900081568550000;0;0;-0.071905940087345688
132900081568650000;0;0;-0.071349172103185129
132900081568750000;0;0;-0.07205499499035406
132900081568850000;0;0;-0.07127101218366011
132900081568950000;0;0;-0.071335062794406115
132900081569050000;0;0;-0.070593193447230709
132900081569150000;0;0;-0.071069258258602108
132900081569250000;0;0;-0.07133122775047919
132900081569350000;0;0;-0.07104272369367004
132900081569450000;0;0;-0.071234842596747311
132900081569550000;0;0;-0.071066066879122744
132900081569650000;0;0;-0.069915210658409471
132900081569750000;0;0;-0.070775769233714952
132900081569850000;0;0;-0.070723815157007264
132900081569950000;0;0;-0.071004583316480435
132900081570050000;0;0;-0.071984361824915
132900081570150000;0;0;-0.070525088519341125
132900081570250000;0;0;-0.070881534206173213
132900081570350000;0;0;-0.070978507704571328
132900081570450000;0;0;-0.070472754859998987
132900081570550000;0;0;-0.070385632651643409
132900081570650000;0;0;-0.0696898111770414
132900081570750000;0;0;-0.069724749241101433
132900081570850000;0;0;-0.069773160780940729
132900081570950000;0;0;-0.070927927998424289
132900081571050000;0;0;-0.069013456559326891
132900081571150000;0;0;-0.070135455432561652
132900081571250000;0;0;-0.070590371095079055
132900081571350000;0;0;-0.07096052634367904
132900081571450000;0;0;-0.071235769121021267
132900081571550000;0;0;-0.071565922584138172
132900081571650000;0;0;-0.071248898056685647
132900081571750000;0;0;-0.071713323428584413
132900081571850000;0;0;-0.071577103501048539
132900081571950000;0;0;-0.070880817355678319
132900081572050000;0;0;-0.070200887828305608
132900081572150000;0;0;-0.0712227404055139
132900081572250000;0;0;-0.070233396009041618
132900081572350000;0;0;-0.07085629530685357
132900081572450000;0;0;-0.071020758641941947
132900081572550000;0;0;-0.071934084174243781
132900081572650000;0;0;-0.072028138391394811
132900081572750000;0;0;-0.072202753141710332
132900081572850000;0;0;-0.071438549587573633
132900081572950000;0;0;-0.070978872031623064
132900081573050000;0;0;-0.07067287260676576
132900081573150000;0;0;-0.070749762195217059
132900081573250000;0;0;-0.070034705055226576
132900081573350000;0;0;-0.070529806056406241
132900081573450000;0;0;-0.071924885180237347
132900081573550000;0;0;-0.071069067122770932
132900081573650000;0;0;-0.071000663260236047
132900081573750000;0;0;-0.071497234442470234
132900081573850000;0;0;-0.07191990670506089
132900081573950000;0;0;-0.0720236294262559
132900081574050000;0;0;-0.0722796656568063
132900081574150000;0;0;-0.0718751034275592
132900081574250000;0;0;-0.071758535250026415
132900081574350000;0;0;-0.071136760852199485
132900081574450000;0;0;-0.071188248322132164
132900081574550000;0;0;-0.072400518219752311
132900081574650000;0;0;-0.071216511874505659
132900081574750000;0;0;-0.070356543800651844
132900081574850000;0;0;-0.070807398626430471
132900081574950000;0;0;-0.072181156798321974
132900081575050000;0;0;-0.070993554706147849
132900081575150000;0;0;-0.071236737422833665
132900081575250000;0;0;-0.071948890706096363
132900081575350000;0;0;-0.073011673696831134
132900081575450000;0;0;-0.070780129227335051
132900081575550000;0;0;-0.070432611060945172
132900081575650000;0;0;-0.0705815792816986
132900081575750000;0;0;-0.069304412925407385
132900081575850000;0;0;-0.070667444632548065
132900081575950000;0;0;-0.0706062154839425
132900081576050000;0;0;-0.0711745025286486
132900081576150000;0;0;-0.072081630875961852
132900081576250000;0;0;-0.071872113825132158
132900081576350000;0;0;-0.072348395708429561
132900081576450000;0;0;-0.071626957514736384
132900081576550000;0;0;-0.072300740936464034
132900081576650000;0;0;-0.07108720675823145
132900081576750000;0;0;-0.071504195091911971
132900081576850000;0;0;-0.071205351013903614
132900081576950000;0;0;-0.071595460006275008
132900081577050000;0;0;-0.07146589656558941
132900081577150000;0;0;-0.071480435800096984
132900081577250000;0;0;-0.070823952216462815
132900081577350000;0;0;-0.071436952397999381
132900081577450000;0;0;-0.071129643713446877
132900081577550000;0;0;-0.070288569352877889
132900081577650000;0;0;-0.070274880925936312
132900081577750000;0;0;-0.070857566643404785
132900081577850000;0;0;-0.071561938697672259
132900081577950000;0;0;-0.071298932594840408
132900081578050000;0;0;-0.071444371240079019
132900081578150000;0;0;-0.071808144778809965
132900081578250000;0;0;-0.070449667840535052
132900081578350000;0;0;-0.069829239180249927
132900081578450000;0;0;-0.0694695616742661
132900081578550000;0;0;-0.069536559227889164
132900081578650000;0;0;-0.0694613688117185
132900081578750000;0;0;-0.069219776916957076
132900081578850000;0;0;-0.069987562891448432
132900081578950000;0;0;-0.071156877843044614
132900081579050000;0;0;-0.0716711356341584
132900081579150000;0;0;-0.071824969199434111
132900081579250000;0;0;-0.071954126889915759
132900081579350000;0;0;-0.071503631865267966
132900081579450000;0;0;-0.072863258412623755
132900081579550000;0;0;-0.0737758414511289
132900081579650000;0;0;-0.071744030084496951
