Name;Resolver voltage divider at sine and cosine coild;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\VoltageDividerSineCosCoils.csv;
Starttime of export;132907960342450000;Thursday, March 3, 2022;16:47:14.245
Endtime of export;132907960642850000;Thursday, March 3, 2022;16:47:44.285


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132907960387450000;39.695998330369655;36.000000000000171;36.8711627032789
132907960387550000;40.055998330369654;36.000000000000114;37.220839695752232
132907960387650000;40.415998330369654;36.000000000000028;37.568517185962165
132907960387750000;40.775998330369653;35.9999999999999;37.916637947366162
132907960387850000;41.135998330369652;35.999999999999851;38.265262803463472
132907960387950000;41.495998330369652;35.999999999999758;38.622200339002383
132907960388050000;41.855998330369651;35.999999999999623;38.978993282435617
132907960388150000;42.215998330369658;36.000000000000185;39.330918104099027
132907960388250000;42.57599833036965;35.999999999999432;39.678391051702633
132907960388350000;42.935998330369664;36.000000000000639;40.031188906084154
132907960388450000;43.295998330369656;35.999999999999929;40.384962720922509
132907960388550000;43.655998330369663;36.000000000000462;40.73977179488076
132907960388650000;44.015998330369655;35.99999999999978;41.092322336468619
132907960388750000;44.375998330369661;36.000000000000348;41.4466327118825
132907960388850000;44.735998330369654;35.999999999999574;41.802277208965855
132907960388950000;45.09599833036966;36.000000000000171;42.1650736001902
132907960389050000;45.455998330369653;35.999999999999432;42.528293987591653
132907960389150000;45.815998330369666;36.000000000000639;42.887501663636023
132907960389250000;46.175998330369659;35.999999999999929;43.244815589271859
132907960389350000;46.535998330369665;36.000000000000462;43.59981005512671
132907960389450000;46.895998330369657;35.99999999999978;43.95770095946034
132907960389550000;47.255998330369664;36.000000000000348;44.317953062043614
132907960389650000;47.615998330369656;35.999999999999574;44.672936138355126
132907960389750000;47.975998330369663;36.000000000000171;45.033103156944385
132907960389850000;48.335998330369655;35.999999999999432;45.393371765918587
132907960389950000;48.695998330369669;36.000000000000639;45.759495057156286
132907960390050000;49.055998330369661;35.999999999999929;46.128852424692795
132907960390150000;49.415998330369668;36.000000000000462;46.487426745585928
132907960390250000;49.77599833036966;35.99999999999978;46.84570296474417
132907960390350000;50.135998330369667;36.000000000000348;47.206292562992729
132907960390450000;50.495998330369659;35.999999999999574;47.568190882575365
132907960390550000;50.855998330369673;36.000000000000682;47.932176640330773
132907960390650000;51.215998330369665;35.999999999999943;48.291304128382464
132907960390750000;51.575998330369671;36.000000000000469;48.652740837866993
132907960390850000;51.935998330369664;35.99999999999978;49.013028893016383
132907960390950000;52.29599833036967;36.000000000000348;49.38169803810608
132907960391050000;52.655998330369663;35.999999999999574;49.7527483333144
132907960391150000;53.015998330369669;36.000000000000171;50.113160931604462
132907960391250000;53.375998330369661;35.999999999999432;50.469986637003061
132907960391350000;53.735998330369675;36.000000000000639;50.832921127190595
132907960391450000;54.095998330369667;35.999999999999929;51.193342980270323
132907960391550000;54.455998330369674;36.000000000000462;51.556295290106775
132907960391650000;54.815998330369666;35.99999999999978;51.915597279312152
132907960391750000;55.175998330369673;36.000000000000348;52.274607308057504
132907960391850000;55.535998330369665;35.999999999999574;52.633902531916959
132907960391950000;55.895998330369672;36.000000000000171;53.001717333074396
132907960392050000;56.255998330369664;35.999999999999432;53.373529180153781
132907960392150000;56.615998330369678;36.000000000000639;53.733262502562496
132907960392250000;56.97599833036967;35.999999999999929;54.090754704424292
132907960392350000;57.335998330369677;36.000000000000462;54.453055173470126
132907960392450000;57.695998330369669;35.99999999999978;54.816559472748757
132907960392550000;58.055998330369675;36.000000000000348;55.181560391839277
132907960392650000;58.415998330369668;35.999999999999574;55.543577724601988
132907960392750000;58.775998330369674;36.000000000000171;55.906926385359114
132907960392850000;59.135998330369667;35.999999999999432;56.272008519216641
132907960392950000;59.49599833036968;36.000000000000639;56.644040177634864
132907960393050000;59.855998330369673;35.999999999999837;57.0198615268729
132907960393150000;60.215998330369679;36.000000000000369;57.38679695890815
132907960393250000;60.575998330369671;35.999999999999581;57.747574654821136
132907960393350000;60.935998330369678;36.000000000000171;58.115193729139257
132907960393450000;61.29599833036967;35.999999999999432;58.487702947613066
132907960393550000;61.655998330369684;36.000000000000639;58.8558136318634
132907960393650000;62.015998330369676;35.999999999999929;59.220804791534327
132907960393750000;62.375998330369683;36.000000000000462;59.586198707712391
132907960393850000;62.735998330369675;35.99999999999978;59.953956807124626
132907960393950000;63.095998330369682;36.000000000000348;60.326796243748582
132907960394050000;63.455998330369674;35.999999999999574;60.704067195554792
132907960394150000;63.815998330369681;36.000000000000171;61.0738775166716
132907960394250000;64.175998330369666;35.999999999998934;61.44242962954646
132907960394350000;64.535998330369679;36.000000000000284;61.807866283067156
132907960394450000;64.895998330369679;36.000000000000227;62.178488248426774
132907960394550000;65.255998330369678;36.000000000000064;62.553045617404926
132907960394650000;65.615998330369678;36.000000000000135;62.921642738630915
132907960394750000;65.975998330369677;36.000000000000021;63.288775199849404
132907960394850000;66.335998330369677;35.9999999999998;63.658299757833866
132907960394950000;66.695998330369648;35.999999999997883;64.036098658663064
132907960395050000;67.0559983303696;35.999999999996405;64.418357156972633
132907960395150000;67.415998330369575;35.999999999996874;64.795215646891123
132907960395250000;67.775998330369532;35.9999999999963;65.163954112182523
132907960395350000;68.135998330369489;35.9999999999959;65.534251381418983
132907960395450000;68.495998330369446;35.999999999995609;65.909162204397148
132907960395550000;68.855998330369417;35.999999999996362;66.2854869519895
132907960395650000;69.215998330369374;35.999999999995929;66.659491130816761
132907960395750000;69.575998330369345;35.9999999999968;67.031141946665031
132907960395850000;69.9359983303693;35.99999999999627;67.403926546177587
132907960395950000;70.295998330369258;35.999999999995893;67.785415867392373
132907960396050000;70.655998330369215;35.999999999995609;68.167850084166574
132907960396150000;71.015998330369186;35.999999999996561;68.546221314812087
132907960396250000;71.375998330369143;35.999999999996177;68.919304860454233
132907960396350000;71.7359983303691;35.999999999995858;69.295651866523215
132907960396450000;72.095998330369056;35.999999999995595;69.67424869424957
132907960396550000;72.455998330369027;35.999999999996561;70.053110148664857
132907960396650000;72.815998330368984;35.999999999996177;70.429936340263339
132907960396750000;73.175998330368941;35.999999999995858;70.808181669176122
132907960396850000;73.5359983303689;35.999999999995595;71.187142408837133
132907960396950000;73.895998330368869;35.999999999996561;71.568797985850622
132907960397050000;74.255998330368826;35.999999999996177;71.95626101335175
132907960397150000;74.615998330368782;35.999999999995858;72.334453300380062
132907960397250000;74.975998330368739;35.999999999995595;72.71060791302753
132907960397350000;75.33599833036871;35.999999999996561;73.087984386528248
132907960397450000;75.695998330368667;35.999999999996177;73.467776871641661
132907960397550000;76.055998330368624;35.999999999995858;73.8467395730979
132907960397650000;76.415998330368581;35.999999999995595;74.220161248490868
132907960397750000;76.775998330368552;35.999999999996561;74.596702890458928
132907960397850000;77.135998330368508;35.999999999996177;74.972255152682223
132907960397950000;77.495998330368465;35.999999999995858;75.352979109229167
132907960398050000;77.855998330368422;35.999999999995595;75.740341506174076
132907960398150000;78.2159983303684;35.999999999996561;76.11868895368147
132907960398250000;78.57599833036835;35.999999999996177;76.49042886244689
132907960398350000;78.9359983303683;35.999999999995858;76.866287217188614
132907960398450000;79.295998330368263;35.999999999995595;77.2465008109617
132907960398550000;79.655998330368234;35.999999999996561;77.624339123920777
132907960398650000;80.015998330368191;35.999999999996177;77.998071284921579
132907960398750000;80.375998330368148;35.999999999995858;78.371985574870351
132907960398850000;80.7359983303681;35.999999999995595;78.753651744624662
132907960398950000;81.095998330368076;35.999999999996561;79.138738046320469
132907960399050000;81.455998330368033;35.999999999996177;79.525073570187175
132907960399150000;81.815998330367989;35.999999999995858;79.904581112906527
132907960399250000;82.175998330367946;35.999999999995595;80.2782882839045
132907960399350000;82.535998330367917;35.999999999996561;80.6579991988425
132907960399450000;82.895998330367874;35.999999999996177;81.037636174955438
132907960399550000;83.255998330367831;35.999999999995858;81.418503618674066
132907960399650000;83.615998330367788;35.999999999995595;81.793915487558735
132907960399750000;83.975998330367759;35.999999999996561;82.170779508430257
132907960399850000;84.335998330367715;35.999999999996177;82.548969334756563
132907960399950000;84.695998330367672;35.999999999995858;82.930520220936671
132907960400050000;85.055998330367629;35.999999999995595;83.320089756250511
132907960400150000;85.4159983303676;35.999999999996561;83.700011873880669
132907960400250000;85.775998330367557;35.999999999996177;84.07628031218421
132907960400350000;86.135998330367514;35.999999999995858;84.455680732344234
132907960400450000;86.49599833036747;35.999999999995595;84.836130893937678
132907960400550000;86.855998330367441;35.999999999996355;85.217583332996057
132907960400650000;87.2159983303674;35.999999999995929;85.595787629318053
132907960400750000;87.575998330367355;35.999999999995616;85.975102761278066
132907960400850000;87.935998330367326;35.999999999996561;86.357271679374335
132907960400950000;88.295998330367283;35.999999999996177;86.74477023905996
132907960401050000;88.65599833036724;35.999999999995858;87.1347027643722
132907960401150000;89.0159983303672;35.999999999995595;87.519368387915023
132907960401250000;89.375998330367167;35.999999999996561;87.901134354478017
132907960401350000;89.735998330367124;35.999999999996177;88.284134954232613
132907960401450000;90.095998330367081;35.999999999995858;88.667896884443309
132907960401550000;90.455998330367038;35.999999999995595;89.054433752936262
132907960401650000;90.815998330367009;35.999999999996561;89.437254309782958
132907960401750000;91.175998330366966;35.999999999996177;89.819968137753392
132907960401850000;91.535998330366922;35.999999999995858;90.2035895063594
132907960401950000;91.895998330366879;35.999999999995595;90.5934793130194
132907960402050000;92.25599833036685;35.999999999996561;90.989578704942346
132907960402150000;92.6159983303668;35.999999999996177;91.379792539842583
132907960402250000;92.975998330366764;35.999999999995858;91.7630178125623
132907960402350000;93.335998330366721;35.999999999995595;92.147936659066346
132907960402450000;93.695998330366692;35.999999999996561;92.535025162511531
132907960402550000;94.055998330366648;35.999999999996177;92.926449085556783
132907960402650000;94.4159983303666;35.999999999995858;93.312114551597432
132907960402750000;94.775998330366562;35.999999999995595;93.695947047096382
132907960402850000;95.135998330366533;35.999999999996561;94.082666554479786
132907960402950000;95.49599833036649;35.999999999996177;94.4721071377639
132907960403050000;95.855998330366447;35.999999999995858;94.86401579338154
132907960403150000;96.2159983303664;35.999999999995595;95.25122739195244
132907960403250000;96.575998330366374;35.999999999996561;95.6349341186814
132907960403350000;96.935998330366331;35.999999999996177;96.018730336277571
132907960403450000;97.295998330366288;35.999999999995858;96.404805880141424
132907960403550000;97.655998330366245;35.999999999995595;96.79028834066537
132907960403650000;98.015998330366216;35.999999999996561;97.172105512514946
132907960403750000;98.375998330366173;35.999999999996177;97.5536314360771
132907960403850000;98.735998330366129;35.999999999995858;97.934157888110775
132907960403950000;99.095998330366086;35.999999999995595;98.320303664085344
132907960404050000;99.455998330366057;35.999999999996561;98.710168798088617
132907960404150000;99.815998330366014;35.999999999996177;99.093110847714158
132907960404250000;100.17599833036597;35.999999999995858;99.468990604687249
132907960404350000;100.53599833036593;35.999999999995595;99.8476650674905
132907960404450000;100.8959983303659;35.999999999996561;100.22682463446593
132907960404550000;101.25599833036586;35.999999999996177;100.60553004061254
132907960404650000;101.61599833036581;35.999999999995858;100.98183988144443
132907960404750000;101.97599833036577;35.999999999995595;101.35689298496625
132907960404850000;102.33599833036574;35.999999999996561;101.73319441823915
132907960404950000;102.6959983303657;35.999999999996177;102.11257969514193
132907960405050000;103.05599833036565;35.999999999995858;102.50063736691614
132907960405150000;103.41599833036561;35.999999999995595;102.88030070906213
132907960405250000;103.77599833036558;35.999999999996561;103.25500217087297
132907960405350000;104.13599833036554;35.999999999996177;103.63185027486226
132907960405450000;104.4959983303655;35.999999999995858;104.01115198804111
132907960405550000;104.85599833036547;35.99999999999666;104.39337475593237
132907960405650000;105.21599833036542;35.999999999996213;104.76972343840372
132907960405750000;105.57599833036538;35.999999999995872;105.14216293217335
132907960405850000;105.93599833036534;35.999999999995595;105.51722170779922
132907960405950000;106.29599833036531;35.999999999996561;105.89741523855606
132907960406050000;106.65599833036526;35.999999999996177;106.28342066764812
132907960406150000;107.01599833036522;35.999999999995858;106.66431180094088
132907960406250000;107.37599833036518;35.999999999995595;107.0398629220184
132907960406350000;107.73599833036515;35.999999999996561;107.41561991254071
132907960406450000;108.09599833036511;35.999999999996177;107.79075150275205
132907960406550000;108.45599833036506;35.999999999995858;108.16935927678068
132907960406650000;108.81599833036502;35.999999999995595;108.54331433707714
132907960406750000;109.17599833036499;35.999999999996561;108.91449652805571
132907960406850000;109.53599833036495;35.999999999996177;109.28725964294767
132907960406950000;109.8959983303649;35.999999999995858;109.66479981640403
132907960407050000;110.25599833036486;35.999999999995595;110.04925783624924
132907960407150000;110.61599833036483;35.999999999996561;110.42946778818754
132907960407250000;110.97599833036479;35.999999999996177;110.80092816704938
132907960407350000;111.33599833036475;35.999999999995858;111.17194313892573
132907960407450000;111.6959983303647;35.999999999995595;111.5480316161328
132907960407550000;112.05599833036467;35.999999999996561;111.92689297306893
132907960407650000;112.41599833036463;35.999999999996177;112.30097220885267
132907960407750000;112.77599833036459;35.999999999995858;112.67666187112891
132907960407850000;113.13599833036454;35.999999999995595;113.05106289456367
132907960407950000;113.49599833036452;35.999999999996561;113.42809361027844
132907960408050000;113.85599833036447;35.999999999996177;113.80926229972015
132907960408150000;114.21599833036443;35.999999999995858;114.18841042178093
132907960408250000;114.57599833036439;35.999999999995595;114.56262258025899
132907960408350000;114.93599833036436;35.999999999996561;114.93505467839253
132907960408450000;115.29599833036431;35.999999999996177;115.30932664403429
132907960408550000;115.65599833036427;35.999999999995858;115.68044232037337
132907960408650000;116.01599833036423;35.999999999995595;116.05412400183772
132907960408750000;116.3759983303642;35.999999999996561;116.42579553217583
132907960408850000;116.73599833036415;35.999999999996177;116.79902928494163
132907960408950000;117.09599833036411;35.999999999995858;117.17386589183786
132907960409050000;117.45599833036407;35.999999999995595;117.55218816151174
132907960409150000;117.81599833036404;35.999999999996561;117.93076209283147
132907960409250000;118.175998330364;35.999999999996177;118.30171813426145
132907960409350000;118.53599833036395;35.999999999995858;118.6725351228941
132907960409450000;118.89599833036391;35.999999999995595;119.0452653753291
132907960409550000;119.25599833036388;35.999999999996561;119.41428899812183
132907960409650000;119.61599833036384;35.999999999996177;119.7822576569135
132907960409750000;119.97599833036379;35.999999999995858;120.15104427715951
132907960409850000;120.33599833036375;35.999999999995595;120.52108634796302
132907960409950000;120.69599833036372;35.999999999996561;120.88850070274995
132907960410050000;121.05599833036368;35.999999999996177;121.26567576039557
132907960410150000;121.41599833036364;35.999999999995858;121.63981133812047
132907960410250000;121.77599833036359;35.999999999995595;122.00537452383148
132907960410350000;122.13599833036356;35.999999999996561;122.37025628849641
132907960410450000;122.49599833036352;35.999999999996177;122.73454547139593
132907960410550000;122.85599833036348;35.999999999995715;123.10203232269244
132907960410650000;123.21599833036345;35.999999999996604;123.46764671400996
132907960410750000;123.5759983303634;35.999999999996191;123.83039908639431
132907960410850000;123.93599833036336;35.999999999995858;124.1934502565847
132907960410950000;124.29599833036332;35.999999999995595;124.55979024783753
132907960411050000;124.65599833036329;35.999999999996561;124.9311853464809
132907960411150000;125.01599833036325;35.999999999996177;125.29834589413063
132907960411250000;125.3759983303632;35.999999999995858;125.65685979242444
132907960411350000;125.73599833036316;35.999999999995595;126.01522070686772
132907960411450000;126.09599833036313;35.999999999996561;126.37556117547756
132907960411550000;126.45599833036309;35.999999999996177;126.73897076465084
132907960411650000;126.81599833036304;35.999999999995858;127.09872085238686
132907960411750000;127.175998330363;35.999999999995595;127.45303137185452
132907960411850000;127.53599833036297;35.999999999996561;127.81462543252508
132907960411950000;127.89599833036293;35.999999999996177;128.17209293865463
132907960412050000;128.25599833036287;35.999999999994969;128.54057010550054
132907960412150000;128.61599833036283;35.999999999994785;128.90572824826037
132907960412250000;128.97599833036281;35.99999999999708;129.26422658108066
132907960412350000;129.33599833036277;35.999999999996867;129.62038390178387
